study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp
PRJNA393472	SAMN07537818	SRX3128206	SRR5970879	1632839	human vaginal metagenome	8d97568a7efa9684e5ad06f0be54834d;e509a5eff342119fd3c309bd6af27dde	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970879/SRR5970879_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970879/SRR5970879_2.fastq.gz
PRJNA393472	SAMN07537822	SRX3128210	SRR5970883	1632839	human vaginal metagenome	18b59c4388a8161850b04529ed3b3376;62df94905009d6bcc9536a7c65a3bfed	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970883/SRR5970883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970883/SRR5970883_2.fastq.gz
PRJNA393472	SAMN07537824	SRX3128212	SRR5970885	1632839	human vaginal metagenome	ae80e59431dbb0ca60ce330c2a406e26;7964a8669b0ddda80c124cd5b41997ea	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970885/SRR5970885_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970885/SRR5970885_2.fastq.gz
PRJNA393472	SAMN07537830	SRX3128218	SRR5970891	1632839	human vaginal metagenome	ed68d552e4d6bafc3dd4e4037972c46d;a72afed6ff4892e4171bc678211b2abe	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970891/SRR5970891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970891/SRR5970891_2.fastq.gz
PRJNA393472	SAMN07537834	SRX3128222	SRR5970895	1632839	human vaginal metagenome	4614c30d1c3d29c130158bd89248e981;98401ba24f7c1cbe0a1a07f0fa19640f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970895/SRR5970895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970895/SRR5970895_2.fastq.gz
PRJNA393472	SAMN07537837	SRX3128225	SRR5970898	1632839	human vaginal metagenome	7a67bae01624a440b18c1ecba5123fe5;de881b6fef3a21dbe359f42894758509	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5970898/SRR5970898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5970898/SRR5970898_2.fastq.gz
PRJNA393472	SAMN07537842	SRX3128230	SRR5970903	1632839	human vaginal metagenome	50e9bb0c4cdd415767b4eee2097424dc;2f4e050fe49f565ef324a5ae76b06421	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970903/SRR5970903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970903/SRR5970903_2.fastq.gz
PRJNA393472	SAMN07537845	SRX3128233	SRR5970906	1632839	human vaginal metagenome	6ff1b1708ff051d0a35f678371d7b59f;399853883092030fc7d5f5e521057c51	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970906/SRR5970906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970906/SRR5970906_2.fastq.gz
PRJNA393472	SAMN07537846	SRX3128234	SRR5970907	1632839	human vaginal metagenome	5e2094792de3a2a536199e0fac0fef06;5c50208650696812ea9d5899cd88a6bf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970907/SRR5970907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970907/SRR5970907_2.fastq.gz
PRJNA393472	SAMN07537847	SRX3128235	SRR5970908	1632839	human vaginal metagenome	8682a85f39a69cf804209585a59ef068;d4d9b54631d9b80e8b5fb18d363d1419	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5970908/SRR5970908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5970908/SRR5970908_2.fastq.gz
PRJNA393472	SAMN07537848	SRX3128236	SRR5970909	1632839	human vaginal metagenome	c88889a42cb30f5847a5b496b6e3bdfa;2034167748eadacb92d63e708ad26872	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970909/SRR5970909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970909/SRR5970909_2.fastq.gz
PRJNA393472	SAMN07537850	SRX3128238	SRR5970911	1632839	human vaginal metagenome	bccb9cf0072e9a811e4907bcee4ce2b5;23781e282ef1d4d9b93108c12e73aade	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970911/SRR5970911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970911/SRR5970911_2.fastq.gz
PRJNA393472	SAMN07537858	SRX3128246	SRR5970919	1632839	human vaginal metagenome	1b09d2bf583017c12ce046b7ce385758;26ccb491abf7adabf80971e0106fe587	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970919/SRR5970919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970919/SRR5970919_2.fastq.gz
PRJNA393472	SAMN07537860	SRX3128248	SRR5970921	1632839	human vaginal metagenome	9a0220b5302ef6edda29919a5d3cb03c;66d916bc9d7181023cdea98a263365a8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970921/SRR5970921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970921/SRR5970921_2.fastq.gz
PRJNA393472	SAMN07537863	SRX3128251	SRR5970924	1632839	human vaginal metagenome	90dde9c78d93f8863fe41e34de8e0212;3665feffd6fd9da7c5e316f62e02f407	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970924/SRR5970924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970924/SRR5970924_2.fastq.gz
PRJNA393472	SAMN07537864	SRX3128252	SRR5970925	1632839	human vaginal metagenome	e5eb15884cb025e94ec69ea5c3573f81;d7e77b7458a0708026936be3fcf5ef2a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970925/SRR5970925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970925/SRR5970925_2.fastq.gz
PRJNA393472	SAMN07537865	SRX3128253	SRR5970926	1632839	human vaginal metagenome	a72c8caa34ff8065665dd09c5f898ab0;6903b73c9c0c9aed3ea398a3bc903b76	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970926/SRR5970926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970926/SRR5970926_2.fastq.gz
PRJNA393472	SAMN07537866	SRX3128254	SRR5970927	1632839	human vaginal metagenome	3953094bf167278f0fbec1aea577dcc3;fb383845d2e5decb954e4ecdabdab978	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970927/SRR5970927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970927/SRR5970927_2.fastq.gz
PRJNA393472	SAMN07537872	SRX3128260	SRR5970933	1632839	human vaginal metagenome	22653a59789a6d65cfb2705deae7830c;c41932f74b1a5e77530d608a536d7920	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970933/SRR5970933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970933/SRR5970933_2.fastq.gz
PRJNA393472	SAMN07537879	SRX3128267	SRR5970940	1632839	human vaginal metagenome	4ae64c1a66ada451a0c22a2c3f5ccae4;fbd24347f932dfc690cc2f1e70597611	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5970940/SRR5970940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5970940/SRR5970940_2.fastq.gz
PRJNA393472	SAMN07537881	SRX3128269	SRR5970942	1632839	human vaginal metagenome	c66543770f40ad170a7ca56cb1526f64;afa7e7148acf29ef1f11ec89d32cab15	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970942/SRR5970942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970942/SRR5970942_2.fastq.gz
PRJNA393472	SAMN07537885	SRX3128273	SRR5970946	1632839	human vaginal metagenome	6a49f66fd8db4f25987e15ac826486ad;81ee19f4d13c729279c0dad1855401d7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970946/SRR5970946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970946/SRR5970946_2.fastq.gz
PRJNA393472	SAMN07537886	SRX3128274	SRR5970947	1632839	human vaginal metagenome	4f55ae0b2860f3e494c558bb033d293a;3f1a5e19483baab5f45dcf6928fb35f5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970947/SRR5970947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970947/SRR5970947_2.fastq.gz
PRJNA393472	SAMN07537888	SRX3128276	SRR5970949	1632839	human vaginal metagenome	716384cef58407ba14dc40ccaa2a8c85;fd68deb938016a87826ab0100e024150	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970949/SRR5970949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970949/SRR5970949_2.fastq.gz
PRJNA393472	SAMN07537892	SRX3128280	SRR5970953	1632839	human vaginal metagenome	704f51236154508205890897bb1fe3f4;77ae9ff8c589fe73dca911d951fc8c23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970953/SRR5970953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970953/SRR5970953_2.fastq.gz
PRJNA393472	SAMN07537893	SRX3128281	SRR5970954	1632839	human vaginal metagenome	ed2c35280ad71e704537d80455ad1524;e4596cad45bbfb535002c3d6115a55f6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970954/SRR5970954_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970954/SRR5970954_2.fastq.gz
PRJNA393472	SAMN07537904	SRX3128292	SRR5970965	1632839	human vaginal metagenome	413c5fdce8b81e41e6cd6daaceb80de4;42b8ea038af6720fcfe0397f1c70fd44	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970965/SRR5970965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970965/SRR5970965_2.fastq.gz
PRJNA393472	SAMN07537905	SRX3128293	SRR5970966	1632839	human vaginal metagenome	8630bcb1b7a9a2186f9063806416e533;17ba5df9b0c7efb4b9e3e79fc495f4c8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970966/SRR5970966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970966/SRR5970966_2.fastq.gz
PRJNA393472	SAMN07537907	SRX3128295	SRR5970968	1632839	human vaginal metagenome	412edbcc1b635ddd8720cd98d3db911a;3a9cb7cfde39c78b773eff73f1a9535a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5970968/SRR5970968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5970968/SRR5970968_2.fastq.gz
PRJNA393472	SAMN07537908	SRX3128296	SRR5970969	1632839	human vaginal metagenome	f5039c4437a8fd8d446d68bcbaad151c;c0bdbf87aa16d7cd497e7112a1029f33	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970969/SRR5970969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970969/SRR5970969_2.fastq.gz
PRJNA393472	SAMN07537910	SRX3128298	SRR5970971	1632839	human vaginal metagenome	b6ebb9db908de2fa4d7a007334328efd;9ecff81eedab46764bf9c6d338b5764d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970971/SRR5970971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5970971/SRR5970971_2.fastq.gz
PRJNA393472	SAMN07537912	SRX3128300	SRR5970973	1632839	human vaginal metagenome	294495f6dfb94f33585a13e8cdf2f906;abbd4b9cb0ad45b2a8e1f57311523f31	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970973/SRR5970973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970973/SRR5970973_2.fastq.gz
PRJNA393472	SAMN07537913	SRX3128301	SRR5970974	1632839	human vaginal metagenome	c7fb69324d5ccc34831bb318a4000a3e;3448b45feafcddcbac16e412241bd331	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970974/SRR5970974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970974/SRR5970974_2.fastq.gz
PRJNA393472	SAMN07537917	SRX3128305	SRR5970978	1632839	human vaginal metagenome	230298831298ba3380a08dd022939da0;6146ec7ff4e5f5b69e1a7b838144f64a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5970978/SRR5970978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5970978/SRR5970978_2.fastq.gz
PRJNA393472	SAMN07537919	SRX3128307	SRR5970980	1632839	human vaginal metagenome	9c7d43538acf6ec4b6999c2230624d81;78a699d3ac8009b2ff6feb148c192e98	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5970980/SRR5970980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5970980/SRR5970980_2.fastq.gz
PRJNA393472	SAMN07537921	SRX3128309	SRR5970982	1632839	human vaginal metagenome	539a68339d3eb996e408eaf60aee7ca2;3506b92726a78ad4b33860467a4f8133	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970982/SRR5970982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5970982/SRR5970982_2.fastq.gz
PRJNA393472	SAMN07537922	SRX3128310	SRR5970983	1632839	human vaginal metagenome	7efcb32de3472e0a17fc21143f56dbc7;edf9326fc76ca13910176372d257c870	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970983/SRR5970983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5970983/SRR5970983_2.fastq.gz
PRJNA393472	SAMN07537925	SRX3128313	SRR5970986	1632839	human vaginal metagenome	979a3b3e769cfd4ce632c5bafead5e37;0836751a8403da06d7f49ae100ff7a35	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970986/SRR5970986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5970986/SRR5970986_2.fastq.gz
PRJNA393472	SAMN07537926	SRX3128314	SRR5970987	1632839	human vaginal metagenome	cc30d4136b088f02a8bee620c6630037;670c6f4b8a841770a70a2971a83129f0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970987/SRR5970987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5970987/SRR5970987_2.fastq.gz
PRJNA393472	SAMN07537933	SRX3128321	SRR5970994	1632839	human vaginal metagenome	6f09619e23fdd621ea9307b97b673058;d8421e5ce01e3747b5f2eb337ad6d4d8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970994/SRR5970994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5970994/SRR5970994_2.fastq.gz
PRJNA393472	SAMN07537934	SRX3128322	SRR5970995	1632839	human vaginal metagenome	8b426bfe53f2b94272b002e224fd9097;c53a21f79fafe4d66691df0b761b2507	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970995/SRR5970995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5970995/SRR5970995_2.fastq.gz
PRJNA393472	SAMN07537938	SRX3128326	SRR5970999	1632839	human vaginal metagenome	28641ada2ee190226db413b3c7b02bba;32ad39e6145fb2be528d1292c9c0a09f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970999/SRR5970999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5970999/SRR5970999_2.fastq.gz
PRJNA393472	SAMN07537939	SRX3128327	SRR5971000	1632839	human vaginal metagenome	60f9432e81fd6d5b54e48e9152163374;5ab50a7be6c0847d15248c334f4b6a0b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971000/SRR5971000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971000/SRR5971000_2.fastq.gz
PRJNA393472	SAMN07537941	SRX3128329	SRR5971002	1632839	human vaginal metagenome	0e25a4f0e45e9880036cbf059a32e880;dfd74e56cd855158f88b1c1742d08e63	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971002/SRR5971002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971002/SRR5971002_2.fastq.gz
PRJNA393472	SAMN07537943	SRX3128331	SRR5971004	1632839	human vaginal metagenome	c14f4f6ededbf44ad82b560f96297721;43d0da40153c99b7939d912d1d9d9011	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971004/SRR5971004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971004/SRR5971004_2.fastq.gz
PRJNA393472	SAMN07537944	SRX3128332	SRR5971005	1632839	human vaginal metagenome	512c7eded34e3333070a440dfcf2dd8b;57bcdee44d37850a916cc0c3d178600b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971005/SRR5971005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971005/SRR5971005_2.fastq.gz
PRJNA393472	SAMN07537961	SRX3128349	SRR5971022	1632839	human vaginal metagenome	bd13a1dba97c9824f4f63b6cbaad2e3f;74feeb61fe83fda285b74a6fb0e3142a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971022/SRR5971022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971022/SRR5971022_2.fastq.gz
PRJNA393472	SAMN07537962	SRX3128350	SRR5971023	1632839	human vaginal metagenome	441947757660e72fab8d07e5658d2740;3186eb15b3df085a08dfacda0cba5f55	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971023/SRR5971023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971023/SRR5971023_2.fastq.gz
PRJNA393472	SAMN07537966	SRX3128354	SRR5971027	1632839	human vaginal metagenome	a7f36400a880480009154af191238313;663d4a06722b33857bd8fe324173c155	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971027/SRR5971027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/007/SRR5971027/SRR5971027_2.fastq.gz
PRJNA393472	SAMN07537967	SRX3128355	SRR5971028	1632839	human vaginal metagenome	4f4505ba17d096e554834479dca80345;d76111be2b4a5d40e91abe173d0f45aa	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971028/SRR5971028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971028/SRR5971028_2.fastq.gz
PRJNA393472	SAMN07537969	SRX3128357	SRR5971030	1632839	human vaginal metagenome	c19de8132ccc1fe9be842cfc949672a6;10f463b7c92a5bb4949274f8d06a9b71	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971030/SRR5971030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971030/SRR5971030_2.fastq.gz
PRJNA393472	SAMN07537970	SRX3128358	SRR5971031	1632839	human vaginal metagenome	96196abf3d4398b723450146562482e2;080def8690ae977e3a8de7d6969a58bf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971031/SRR5971031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971031/SRR5971031_2.fastq.gz
PRJNA393472	SAMN07537973	SRX3128361	SRR5971034	1632839	human vaginal metagenome	97aa9a12552f496ab3afa8dca62fb56c;46dd8633d759abefe914936daa31e3b8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971034/SRR5971034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971034/SRR5971034_2.fastq.gz
PRJNA393472	SAMN07537974	SRX3128362	SRR5971035	1632839	human vaginal metagenome	bb6c0117224825690d1d811a6de98c6c;380bfe80a712b25f3538e6ad614f0011	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971035/SRR5971035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971035/SRR5971035_2.fastq.gz
PRJNA393472	SAMN07537977	SRX3128365	SRR5971038	1632839	human vaginal metagenome	63a69d2db060dc15437e0f19bcc0984f;21dfcac0af04c6024a695158c7a080da	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971038/SRR5971038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971038/SRR5971038_2.fastq.gz
PRJNA393472	SAMN07537980	SRX3128368	SRR5971041	1632839	human vaginal metagenome	ed84dc73ac544931fdbb670e8d9b9109;8f5349fc8a7b7d116363767b377812bb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971041/SRR5971041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971041/SRR5971041_2.fastq.gz
PRJNA393472	SAMN07537982	SRX3128370	SRR5971043	1632839	human vaginal metagenome	540c707ff86be2e1342e710e01d61d62;bb9287af233c6e299ed83b06221dbe47	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971043/SRR5971043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/003/SRR5971043/SRR5971043_2.fastq.gz
PRJNA393472	SAMN07537984	SRX3128372	SRR5971045	1632839	human vaginal metagenome	ad985f442229deb9fd2869ab67a38212;4541107de839901d18068832273d4b66	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971045/SRR5971045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971045/SRR5971045_2.fastq.gz
PRJNA393472	SAMN07537988	SRX3128376	SRR5971049	1632839	human vaginal metagenome	8c8f917253759396b13a9daecbae6584;a8aadc8bb097e55036e0844d12661544	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971049/SRR5971049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971049/SRR5971049_2.fastq.gz
PRJNA393472	SAMN07537999	SRX3128387	SRR5971060	1632839	human vaginal metagenome	2f99481998ddef7d487dba2c9257ddb7;ce2d5243965429ea7a82cdeb3bd5edf9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971060/SRR5971060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971060/SRR5971060_2.fastq.gz
PRJNA393472	SAMN07538000	SRX3128388	SRR5971061	1632839	human vaginal metagenome	8fe21c85700b6da24bd647645d40a8e7;c7f24de751b779ca2644d09dfa8a748e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971061/SRR5971061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971061/SRR5971061_2.fastq.gz
PRJNA393472	SAMN07538007	SRX3128395	SRR5971068	1632839	human vaginal metagenome	2a2d5887c4c7804950bd867cf96cf657;fb7df561f9a8b3a6e922d79372fedbb9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971068/SRR5971068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971068/SRR5971068_2.fastq.gz
PRJNA393472	SAMN07538013	SRX3128401	SRR5971074	1632839	human vaginal metagenome	f944376af6fb079959d7436be728ae1b;4166310f7f958effb48187caf514b005	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971074/SRR5971074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/004/SRR5971074/SRR5971074_2.fastq.gz
PRJNA393472	SAMN07538014	SRX3128402	SRR5971075	1632839	human vaginal metagenome	e24eacb8524ca5fc0787238f75ed95b1;009331d5d1be0fc738451baf38181f7f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971075/SRR5971075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/005/SRR5971075/SRR5971075_2.fastq.gz
PRJNA393472	SAMN07538015	SRX3128403	SRR5971076	1632839	human vaginal metagenome	01105bf6cb81b110e6db7417f3ce517a;24ea75496ac188ab61428ea03e90b67a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5971076/SRR5971076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/006/SRR5971076/SRR5971076_2.fastq.gz
PRJNA393472	SAMN07538017	SRX3128405	SRR5971078	1632839	human vaginal metagenome	154dd32db2c9e41eaf799edae5147d5f;984908e63b2cde1eb7b8d7266de6c4e5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971078/SRR5971078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/008/SRR5971078/SRR5971078_2.fastq.gz
PRJNA393472	SAMN07538018	SRX3128406	SRR5971079	1632839	human vaginal metagenome	6b7c20e87f1b7820573370de2d9d7732;626d7c48cec5612d03e1dec483974a53	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971079/SRR5971079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/009/SRR5971079/SRR5971079_2.fastq.gz
PRJNA393472	SAMN07538019	SRX3128407	SRR5971080	1632839	human vaginal metagenome	de009be03e0e1973df35bd960dcf780b;693b284069019986059683c8c61a8bc2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971080/SRR5971080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/000/SRR5971080/SRR5971080_2.fastq.gz
PRJNA393472	SAMN07538020	SRX3128408	SRR5971081	1632839	human vaginal metagenome	c7666dd650c23b12d8d22c7dc31708b4;115a66b74b1135507cfa17bfc8f909df	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971081/SRR5971081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/001/SRR5971081/SRR5971081_2.fastq.gz
PRJNA393472	SAMN07538021	SRX3128409	SRR5971082	1632839	human vaginal metagenome	b28581dbb1583184490da3e0347e5e98;d7718873a8fc23e3942306ad98b984e4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971082/SRR5971082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR597/002/SRR5971082/SRR5971082_2.fastq.gz
